Date,ALRS.ME,VTBR.ME,GAZP.ME,GAZA.ME,LNTA.ME,NVTK.ME,SBER.ME,SNGS.ME,TATN.ME,YNDX.ME
2017-02-24,61.60750961303711,0.059744302183389664,105.18598937988281,551.0,406.0,722.180419921875,126.7148666381836,27.922531127929688,257.0920715332031,1368.5
2017-02-27,60.76223373413086,0.0593884140253067,103.89376068115234,530.0,404.0,698.6611328125,123.2237319946289,27.079570770263672,251.3074951171875,1354.0
2017-02-28,59.85844039916992,0.05879230424761772,103.07073211669922,511.0,391.0,695.4329833984375,119.43399810791016,26.78795051574707,243.48760986328125,1330.0
2017-03-01,61.425445556640625,0.05983327701687813,102.95535278320312,520.0,411.0,693.3115844726562,122.49639892578125,27.225378036499023,254.1997833251953,1334.0
2017-03-02,61.1198616027832,0.05872113257646561,100.99393463134766,520.0,410.0,682.3359375,125.09945678710938,27.029447555541992,260.6628112792969,1358.5
2017-03-03,62.3227424621582,0.05872113257646561,103.68608856201172,513.0,407.0,688.3311157226562,125.86505889892578,26.983882904052734,259.9486083984375,1370.0
2017-03-06,61.3734245300293,0.05872113257646561,103.53224182128906,520.0,411.0,696.3554077148438,124.02761840820312,27.01122283935547,264.2335205078125,1359.0
2017-03-07,59.75441360473633,0.05872113257646561,102.21692657470703,513.0,410.5,688.3311157226562,123.24668884277344,26.610244750976562,253.48561096191406,1364.0
2017-03-09,57.86228942871094,0.057475533336400986,99.22480773925781,490.0,398.0,659.646728515625,119.58711242675781,26.605688095092773,244.73739624023438,1359.5
2017-03-10,55.91817092895508,0.05787590518593788,99.05558776855469,481.0,400.0,652.3604125976562,120.58238983154297,25.698936462402344,243.59474182128906,1360.0
2017-03-13,57.21207809448242,0.05806274339556694,99.94014739990234,485.0,396.0,665.734130859375,121.66956329345703,25.83563232421875,259.5201721191406,1366.5
2017-03-14,57.121055603027344,0.05788479745388031,99.07097625732422,481.0,401.5,661.6759033203125,120.52114868164062,26.11358070373535,260.94842529296875,1357.0
2017-03-15,56.57487106323242,0.05795598030090332,98.14794158935547,480.0,403.0,667.0254516601562,119.58711242675781,25.9130916595459,254.23548889160156,1341.0
2017-03-16,59.494319915771484,0.05827627703547478,98.49407958984375,547.0,398.5,666.0108032226562,121.23316192626953,26.109024047851562,264.9476623535156,1375.0
2017-03-17,61.44495391845703,0.05894355848431587,99.17865753173828,512.0,397.0,682.5204467773438,123.37683868408203,26.368745803833008,263.30511474609375,1354.0
2017-03-20,61.00281524658203,0.059788789600133896,99.06327056884766,513.0,397.0,680.7680053710938,125.40570831298828,26.85629653930664,260.2700500488281,1348.0
2017-03-21,61.44495391845703,0.05943290516734123,99.45556640625,513.0,398.0,684.8262939453125,124.77790832519531,27.024892807006836,260.4485778808594,1311.0
2017-03-22,60.37210464477539,0.059584151953458786,101.26313781738281,513.0,398.0,688.9767456054688,124.7319564819336,27.40764045715332,261.0198669433594,1291.0
2017-03-23,62.55681228637695,0.05941511318087578,100.7554931640625,529.0,399.0,681.2291870117188,125.67365264892578,26.929201126098633,257.056396484375,1288.0
2017-03-24,62.4202766418457,0.05907701700925827,100.03245544433594,520.0,394.5,678.8312377929688,125.9569320678711,26.815290451049805,249.23648071289062,1280.5
2017-03-27,61.56850051879883,0.05827627703547478,99.07097625732422,513.0,390.5,671.1759033203125,124.55587768554688,26.4279842376709,248.05810546875,1261.0
2017-03-28,61.43195724487305,0.05829407647252083,99.3786392211914,539.0,387.0,683.0737915039062,125.29850769042969,26.883638381958008,251.3074951171875,1277.5
2017-03-29,59.81942367553711,0.05889017879962921,99.07865905761719,534.0,388.0,672.5593872070312,124.96165466308594,26.910978317260742,252.8071746826172,1262.0
2017-03-30,60.82725524902344,0.05943290516734123,98.83252716064453,520.0,384.0,658.6322631835938,125.1760025024414,26.765169143676758,257.0205993652344,1247.5
2017-03-31,59.17572021484375,0.05894355848431587,98.37870788574219,539.0,381.5,650.1469116210938,122.34327697753906,26.838075637817383,248.2723846435547,1245.5
2017-04-03,59.75441360473633,0.05948628857731819,97.84796142578125,559.0,383.0,647.010986328125,123.8744888305664,26.59202003479004,250.66473388671875,1242.0
2017-04-04,59.81942367553711,0.05969982221722603,99.07865905761719,542.0,383.0,666.8410034179688,125.1760025024414,26.9155330657959,251.6288299560547,1239.0
2017-04-05,59.910457611083984,0.0595218762755394,100.52472686767578,550.0,387.0,676.3408813476562,128.6977996826172,27.065900802612305,264.1263732910156,1298.0
2017-04-06,59.52683639526367,0.058854591101408005,100.37858581542969,534.0,399.0,679.2922973632812,128.2307586669922,27.339292526245117,263.8406982421875,1289.0
2017-04-07,57.58920669555664,0.058356352150440216,99.00943756103516,532.0,387.0,679.4768676757812,123.63715362548828,27.029447555541992,255.44949340820312,1260.0
2017-04-10,55.83364486694336,0.05759119987487793,97.04032897949219,506.0,384.5,657.3410034179688,118.8215103149414,25.972328186035156,245.16583251953125,1249.5
2017-04-11,58.57752990722656,0.05774245411157608,96.91725158691406,512.0,387.5,654.94287109375,119.43399810791016,25.730831146240234,244.3446044921875,1250.5
2017-04-12,58.32394027709961,0.05703067407011986,96.18653106689453,512.0,382.0,648.1177368164062,115.05474090576172,24.896982192993164,239.20272827148438,1284.0
2017-04-13,57.771263122558594,0.05694171041250229,95.79424285888672,511.0,379.0,645.53515625,116.37158966064453,24.937990188598633,235.66773986816406,1289.0
2017-04-14,57.023521423339844,0.05702177807688713,94.49432373046875,500.0,378.5,631.7925415039062,114.25852966308594,24.409433364868164,232.0969696044922,1268.5
2017-04-17,58.38896179199219,0.05711964890360832,95.14812469482422,500.0,381.5,626.2586059570312,117.89513397216797,24.796737670898438,234.95359802246094,1367.5
2017-04-18,57.21858215332031,0.05694171041250229,94.0097427368164,499.0,381.0,631.2392578125,117.44341278076172,24.573467254638672,230.84725952148438,1336.5
2017-04-19,57.42665100097656,0.05694171041250229,93.494384765625,500.0,377.0,626.0740966796875,117.59654998779297,24.1861629486084,233.2753143310547,1331.5
2017-04-20,58.03134536743164,0.05729759484529495,93.83281707763672,499.0,365.0,631.8847045898438,121.12599182128906,24.140596389770508,231.70423889160156,1328.0
2017-04-21,60.599674224853516,0.05783142149448395,94.60969543457031,510.0,349.5,630.593505859375,122.1825180053711,24.309185028076172,233.41818237304688,1310.0
2017-04-24,60.528160095214844,0.05796487629413605,98.45562744140625,515.0,351.5,636.03515625,124.410400390625,24.728391647338867,236.81036376953125,1317.0
2017-04-25,61.9066047668457,0.058827903121709824,100.14783477783203,522.0,340.5,642.6759643554688,124.44869232177734,25.1885986328125,239.30982971191406,1338.0
2017-04-26,62.18620681762695,0.060883134603500366,102.63228607177734,532.0,352.0,654.3894653320312,126.3626937866211,26.027006149291992,242.66635131835938,1404.0
2017-04-27,62.907936096191406,0.05935283377766609,102.61690521240234,527.0,361.0,642.95263671875,126.08708190917969,25.635143280029297,257.94903564453125,1520.0
2017-04-28,63.79221725463867,0.05935283377766609,105.18598937988281,531.0,364.5,647.890625,126.47753143310547,25.434654235839844,269.2325134277344,1534.5
2017-05-02,63.80522155761719,0.05994003638625145,105.00907897949219,538.0,370.0,648.170166015625,127.58000946044922,25.61236000061035,265.1976013183594,1549.0
2017-05-03,62.075660705566406,0.06005570665001869,104.46295166015625,533.0,365.5,640.437255859375,126.1023941040039,25.976884841918945,257.80621337890625,1528.0
2017-05-04,61.57499313354492,0.05969982221722603,103.78606414794922,537.0,370.5,645.6546020507812,126.70722198486328,26.07712745666504,262.9837341308594,1581.0
2017-05-05,60.73623275756836,0.0595187172293663,103.38610076904297,540.0,373.0,648.4495849609375,126.93689727783203,25.935874938964844,263.01947021484375,1570.0
2017-05-10,61.4189453125,0.060578156262636185,103.21688079833984,541.0,370.0,644.722900390625,130.76490783691406,26.610244750976562,266.7330017089844,1590.0
2017-05-11,61.425445556640625,0.05966360121965408,100.84009552001953,517.0,364.0,636.2446899414062,130.12945556640625,26.154592514038086,265.9117431640625,1562.5
2017-05-12,60.528160095214844,0.05946439132094383,101.91694641113281,523.0,362.0,630.7476196289062,128.39154052734375,25.972328186035156,268.16131591796875,1592.0
2017-05-15,59.81942367553711,0.06030651181936264,101.14776611328125,514.0,360.0,637.2694702148438,131.1859893798828,25.717161178588867,276.0168762207031,1619.0
2017-05-16,58.19390106201172,0.0606687106192112,100.86317443847656,518.0,359.5,631.7725219726562,130.65773010253906,25.58502197265625,274.23150634765625,1611.0
2017-05-17,58.83761215209961,0.06030651181936264,101.58621215820312,500.0,365.0,638.3873901367188,129.57057189941406,25.7445011138916,281.01593017578125,1608.0
2017-05-18,58.45398712158203,0.059346675872802734,97.60952758789062,504.0,365.0,631.3999633789062,127.47283172607422,25.37086296081543,280.5160217285156,1565.0
2017-05-19,58.558021545410156,0.06011635437607765,95.5250244140625,504.0,358.5,637.6421508789062,129.28729248046875,24.83319091796875,280.12322998046875,1611.5
2017-05-22,57.99233627319336,0.05944627895951271,94.24048614501953,495.0,364.0,633.5426025390625,128.64419555664062,24.514230728149414,278.0522155761719,1608.0
2017-05-23,59.30575942993164,0.06085886061191559,94.78660583496094,496.0,364.5,634.4744262695312,127.32734680175781,25.343523025512695,279.9446716308594,1611.5
2017-05-24,59.89745330810547,0.06068681925535202,93.84051513671875,517.0,358.5,640.0645141601562,126.8603286743164,25.238723754882812,285.6578369140625,1611.0
2017-05-25,58.317440032958984,0.06061438098549843,93.54053497314453,517.0,354.0,633.6358642578125,125.59710693359375,26.756053924560547,278.1593017578125,1584.0
2017-05-26,58.36945343017578,0.06009824573993683,93.99435424804688,514.0,351.5,613.2321166992188,123.0323257446289,27.070457458496094,277.0881042480469,1568.0
2017-05-29,58.71406936645508,0.05976320430636406,94.6943130493164,504.0,348.0,605.59228515625,125.48223876953125,28.241487503051758,277.659423828125,1573.5
2017-05-30,58.057350158691406,0.05970887467265129,93.91743469238281,504.0,350.0,606.1513061523438,123.75199127197266,28.414636611938477,276.37396240234375,1552.0
2017-05-31,57.44615936279297,0.05989903584122658,92.51751708984375,491.0,347.0,597.2071533203125,119.3803939819336,27.594459533691406,274.58856201171875,1505.0
2017-06-01,57.09504318237305,0.05861322209239006,90.7637710571289,493.0,344.5,582.0208129882812,117.13717651367188,24.7420597076416,270.26800537109375,1520.0
2017-06-02,57.42665100097656,0.059038806706666946,92.06370544433594,495.0,345.5,572.9834594726562,120.30677795410156,24.259065628051758,271.5891418457031,1478.0
2017-06-05,57.121055603027344,0.05890297889709473,91.532958984375,496.0,350.5,567.3934326171875,118.43871307373047,24.591693878173828,268.73260498046875,1525.0
2017-06-06,56.9845085144043,0.05826912820339203,91.57141876220703,498.0,346.5,575.7785034179688,116.98406219482422,24.4367733001709,259.5201721191406,1524.5
2017-06-07,56.15224075317383,0.058051809668540955,91.47142791748047,482.0,347.0,572.9834594726562,116.99937438964844,24.022127151489258,255.6637725830078,1527.0
2017-06-08,56.07421112060547,0.05840494856238365,91.76372528076172,485.0,339.5,581.9276123046875,116.31798553466797,23.87175750732422,257.0205993652344,1519.0
2017-06-09,55.79461669921875,0.059084080159664154,92.68673706054688,485.0,332.0,590.9649658203125,119.66573333740234,23.903654098510742,257.0920715332031,1541.5
2017-06-13,54.55271911621094,0.05840494856238365,90.87915802001953,485.0,342.0,574.0082397460938,116.37378692626953,23.507234573364258,257.3062744140625,1480.0
2017-06-14,52.6671028137207,0.05795219913125038,88.7254409790039,472.0,353.0,579.6915893554688,113.98255157470703,22.96500587463379,261.126953125,1482.5
2017-06-15,52.60208511352539,0.05786164849996567,88.83312225341797,470.0,343.0,575.4990844726562,110.79421997070312,22.609594345092773,260.6628112792969,1495.5
2017-06-16,54.045555114746094,0.05786164849996567,89.24078369140625,451.0,351.5,574.753662109375,112.89055633544922,22.682498931884766,250.02206420898438,1464.5
2017-06-19,60.441566467285156,0.05724591016769409,90.24842834472656,448.0,362.0,583.8842163085938,115.57670593261719,22.646047592163086,263.1979675292969,1541.0
2017-06-20,60.53626251220703,0.05786164849996567,90.33303833007812,461.0,364.0,577.45556640625,115.49700164794922,23.49812126159668,263.51934814453125,1554.0
2017-06-21,59.47269821166992,0.05735456943511963,90.74070739746094,437.0,358.0,569.2568359375,114.37311553955078,23.238399505615234,268.80401611328125,1584.0
2017-06-22,60.53626251220703,0.05786164849996567,91.95602416992188,440.0,360.0,581.4617309570312,114.97889709472656,23.393320083618164,266.4473571777344,1618.0
2017-06-23,61.45414733886719,0.05795219913125038,91.60987854003906,483.0,355.5,583.1388549804688,114.85933685302734,23.429773330688477,265.5546569824219,1616.5
2017-06-26,61.687252044677734,0.05749039724469185,91.27912902832031,479.0,340.5,579.4121704101562,115.17019653320312,22.887542724609375,264.2335205078125,1608.0
2017-06-27,62.481292724609375,0.057390790432691574,91.80217742919922,482.0,350.0,591.4306640625,117.25057983398438,23.475339889526367,265.84033203125,1582.5
2017-06-28,63.88724899291992,0.057771097868680954,92.0713882446289,488.0,350.0,592.176025390625,115.97525024414062,23.662158966064453,272.0176696777344,1612.0
2017-06-29,63.77798843383789,0.05786164849996567,91.65603637695312,491.0,347.5,597.859375,114.6202163696289,23.49356460571289,270.5536804199219,1588.0
2017-06-30,63.04951095581055,0.05795219913125038,91.14067840576172,491.0,346.5,601.3997802734375,116.04698181152344,23.393320083618164,268.232666015625,1536.0
2017-07-03,64.58658599853516,0.05822385102510452,92.1944580078125,494.0,348.5,613.8843383789062,117.56941223144531,23.858089447021484,277.9093933105469,1558.0
2017-07-04,65.07466888427734,0.058314405381679535,94.40202331542969,487.0,352.0,612.7662963867188,119.07589721679688,24.195274353027344,273.8030090332031,1569.5
2017-07-05,65.64287567138672,0.05795219913125038,94.37894439697266,490.0,358.0,607.1762084960938,118.73314666748047,24.33652687072754,277.4451599121094,1558.5
2017-07-06,65.99982452392578,0.05783448368310928,94.36356353759766,496.0,353.5,602.3314208984375,119.84110260009766,24.363866806030273,281.4358825683594,1564.5
2017-07-07,68.03955841064453,0.05766243860125542,94.60969543457031,491.0,353.5,597.2071533203125,121.2838134765625,24.058576583862305,280.0323181152344,1581.0
2017-07-10,68.18525695800781,0.057771097868680954,95.57117462158203,492.0,360.0,594.9710083007812,123.5475082397461,23.894540786743164,277.301025390625,1596.0
2017-07-11,68.44750213623047,0.05783448368310928,95.97885131835938,480.0,365.0,594.8779907226562,125.06995391845703,24.058576583862305,278.4770202636719,1612.0
2017-07-12,68.54948425292969,0.05795219913125038,96.0480728149414,501.0,363.0,595.623291015625,128.21044921875,24.382091522216797,283.7499084472656,1632.0
2017-07-13,69.8170394897461,0.0576895996928215,96.57112884521484,498.0,362.0,590.2195434570312,127.48509216308594,24.650928497314453,286.6329040527344,1898.5
2017-07-14,70.0064468383789,0.057771097868680954,96.14806365966797,492.0,363.0,582.486572265625,128.64883422851562,24.30463218688965,286.7846374511719,1867.0
2017-07-17,70.51637268066406,0.05783448368310928,96.2557601928711,485.0,369.0,582.30029296875,129.11114501953125,25.03181266784668,286.2535705566406,1866.0
2017-07-18,69.93359375,0.05749944970011711,102.33003997802734,489.0,367.0,574.8468017578125,128.887939453125,25.18438720703125,282.0428466796875,1867.0
2017-07-19,71.75682830810547,0.058042749762535095,105.54598999023438,498.0,367.5,582.1139526367188,130.99224853515625,25.680255889892578,293.2335205078125,1849.0
2017-07-20,70.3592758178711,0.058767154812812805,105.97657012939453,497.0,362.5,584.7225952148438,130.66543579101562,25.46092987060547,293.38525390625,1845.0
2017-07-21,68.96173858642578,0.05770771577954292,104.52664184570312,483.0,358.0,574.9400024414062,129.20680236816406,25.236835479736328,292.1713562011719,1858.0
2017-07-24,68.51195526123047,0.05749944970011711,104.71996307373047,485.0,350.0,581.6480712890625,128.59303283691406,25.670719146728516,293.42315673828125,1916.0
2017-07-25,67.7087631225586,0.05749944970011711,104.0433349609375,488.0,347.5,572.0518188476562,127.70828247070312,25.26067543029785,288.45379638671875,1906.0
2017-07-26,68.8974838256836,0.057590000331401825,104.5705795288086,495.0,352.0,570.654296875,128.76840209960938,25.193923950195312,295.7372131347656,1899.5
2017-07-27,68.99386596679688,0.05741795152425766,104.28938293457031,517.0,350.0,573.8220825195312,132.31539916992188,25.079490661621094,294.4473876953125,1888.5
2017-07-28,66.65658569335938,0.05514513701200485,102.7252197265625,520.0,356.0,563.5735473632812,131.837158203125,24.936452865600586,287.5433349609375,1754.5
2017-07-31,67.18669128417969,0.05404948070645332,102.022216796875,521.0,362.0,566.1822509765625,131.14369201660156,25.384641647338867,295.9648132324219,1743.0
2017-08-01,68.25493621826172,0.05437546223402023,103.68305206298828,519.0,359.0,571.2132568359375,132.5625,26.29055404663086,295.7372131347656,1748.0
2017-08-02,68.27099609375,0.055878594517707825,104.649658203125,521.0,361.0,578.9462280273438,135.42401123046875,26.28101921081543,297.40631103515625,1719.0
2017-08-03,67.47584533691406,0.056014422327280045,105.08025360107422,523.0,361.0,575.685302734375,135.5037384033203,26.33823585510254,297.8615417480469,1744.0
2017-08-04,66.86540985107422,0.05507269874215126,104.96601104736328,530.0,360.0,567.3934326171875,135.28851318359375,25.813756942749023,290.5401916503906,1770.5
2017-08-07,65.9015884399414,0.05624079704284668,105.00995635986328,520.0,360.0,572.1449584960938,137.72756958007812,25.937726974487305,293.6128234863281,1795.5
2017-08-08,66.17467498779297,0.05619552358984947,105.15933990478516,529.0,359.0,582.0208129882812,140.0869598388672,26.223804473876953,304.2345275878906,1792.5
2017-08-09,66.92163848876953,0.05613213777542114,104.28938293457031,527.0,355.0,572.9834594726562,138.21380615234375,25.899581909179688,295.81304931640625,1835.5
2017-08-10,65.74898529052734,0.0549459271132946,103.73577117919922,528.0,353.5,572.0518188476562,137.25729370117188,25.794687271118164,294.4853515625,1786.0
2017-08-11,64.41568756103516,0.054330188781023026,102.75157928466797,540.0,353.0,571.5859375,137.1377410888672,25.10333251953125,287.884765625,1731.5
2017-08-14,64.7128677368164,0.054782938212156296,103.16458892822266,554.0,355.5,563.2008056640625,137.50439453125,24.998435974121094,286.02593994140625,1765.5
2017-08-15,64.53616333007812,0.055253803730010986,103.33155059814453,543.0,353.0,562.641845703125,137.3609161376953,25.303585052490234,286.29144287109375,1798.0
2017-08-16,63.86149215698242,0.0546652190387249,102.59339904785156,540.0,356.0,558.0765991210938,137.93482971191406,25.093795776367188,287.73297119140625,1818.0
2017-08-17,64.41568756103516,0.054330188781023026,102.12767028808594,545.0,360.5,554.9088745117188,137.67178344726562,25.356035232543945,289.4400329589844,1832.0
2017-08-18,64.11048126220703,0.05383216217160225,101.9343490600586,549.0,354.5,555.9337768554688,135.10519409179688,25.165313720703125,289.02276611328125,1785.0
2017-08-21,62.8896369934082,0.05365106090903282,101.86404418945312,561.0,354.0,563.85302734375,135.42401123046875,25.11763572692871,284.887939453125,1769.0
2017-08-22,61.644691467285156,0.05378688499331474,101.9343490600586,546.0,354.0,570.2816162109375,136.30081176757812,25.25113868713379,289.2503967285156,1756.0
2017-08-23,62.64867401123047,0.05476482957601547,101.71466064453125,556.0,348.5,560.9647827148438,139.728271484375,25.499073028564453,289.9332275390625,1765.0
2017-08-24,62.086448669433594,0.055163249373435974,102.42643737792969,570.0,350.0,560.8717041015625,143.3151092529297,25.646881103515625,290.7298583984375,1768.0
2017-08-25,63.29122543334961,0.054511286318302155,103.56002044677734,571.0,349.5,562.5487670898438,143.88104248046875,25.441856384277344,292.4748229980469,1757.0
2017-08-28,65.17872619628906,0.05448412150144577,104.35089111328125,595.0,349.0,555.2815551757812,144.9491424560547,25.365570068359375,294.3714904785156,1725.5
2017-08-29,65.51605224609375,0.054321132600307465,103.95545959472656,589.0,353.5,553.5114135742188,144.98101806640625,25.232065200805664,290.46429443359375,1743.0
2017-08-30,66.688720703125,0.05867660418152809,103.86758422851562,596.0,354.0,560.1262817382812,146.26431274414062,25.427555084228516,289.4779968261719,1728.5
2017-08-31,65.21887969970703,0.05845928564667702,103.66547393798828,606.0,362.0,558.3561401367188,146.2722930908203,25.747007369995117,294.3714904785156,1752.0
2017-09-01,63.411705017089844,0.057454172521829605,103.16458892822266,606.0,358.5,555.7474365234375,146.391845703125,25.98540496826172,292.96795654296875,1820.0
2017-09-04,61.84548568725586,0.05580615624785423,102.8130874633789,599.0,363.0,556.8654174804688,146.74256896972656,26.018779754638672,292.39898681640625,1833.0
2017-09-05,62.8093147277832,0.05442073941230774,101.9343490600586,601.0,372.0,560.8717041015625,146.77444458007812,26.319162368774414,292.85418701171875,1868.5
2017-09-06,63.17074966430664,0.054511286318302155,102.93611145019531,602.0,370.0,558.8219604492188,145.96142578125,26.42882537841797,297.7856140136719,1843.0
2017-09-07,63.050270080566406,0.05442073941230774,102.93611145019531,602.0,382.0,559.0082397460938,146.66287231445312,26.42882537841797,295.4337158203125,1820.0
2017-09-08,63.29122543334961,0.05577899143099785,105.74809265136719,617.0,373.0,564.7847290039062,148.1693572998047,26.481273651123047,300.3272705078125,1865.5
2017-09-11,64.2791519165039,0.05624079704284668,106.32806396484375,613.0,372.5,559.1014404296875,151.84388732910156,26.71967315673828,296.6855163574219,1867.0
2017-09-12,64.13457489013672,0.05770771577954292,107.19802856445312,622.0,375.0,563.2008056640625,150.90333557128906,26.738744735717773,296.91314697265625,1903.5
2017-09-13,65.3795166015625,0.05649434030056,108.5688705444336,622.0,368.5,564.5982666015625,150.7279815673828,26.605239868164062,291.71612548828125,1876.0
2017-09-14,64.96989440917969,0.05694708973169327,108.37554931640625,628.0,362.0,564.6914672851562,150.36131286621094,26.605239868164062,296.6855163574219,1858.0
2017-09-15,65.17872619628906,0.05577899143099785,107.64618682861328,631.0,365.5,568.3251342773438,150.44898986816406,26.843637466430664,300.89630126953125,1895.0
2017-09-18,65.13855743408203,0.05638567730784416,107.83951568603516,617.0,367.5,580.4369506835938,149.883056640625,26.94853401184082,300.0616760253906,1895.0
2017-09-19,64.60042572021484,0.056032534688711166,106.98712158203125,634.0,366.5,584.1636352539062,147.3403778076172,27.172630310058594,296.6855163574219,1873.0
2017-09-20,64.49600982666016,0.055960092693567276,107.42649841308594,635.0,366.5,593.2941284179688,148.63165283203125,27.492080688476562,303.4378662109375,1872.0
2017-09-21,63.85346221923828,0.05580615624785423,107.50558471679688,634.0,360.5,606.9898681640625,149.35699462890625,27.53976058959961,310.6075134277344,1872.0
2017-09-22,64.97792053222656,0.055498287081718445,107.16287231445312,660.0,361.0,601.306640625,149.49249267578125,27.391956329345703,305.2587890625,1922.0
2017-09-25,66.02206420898438,0.05663016811013222,108.1119155883789,669.0,362.0,607.1762084960938,152.40184020996094,27.82583999633789,312.6559753417969,1853.0
2017-09-26,67.14653015136719,0.05644000694155693,108.1119155883789,690.0,359.0,617.0519409179688,153.4699249267578,27.663728713989258,307.80035400390625,1848.0
2017-09-27,66.97785949707031,0.05580615624785423,108.40190124511719,727.0,361.5,615.1885986328125,154.39454650878906,28.073772430419922,311.7834777832031,1867.0
2017-09-28,65.66866302490234,0.05605969950556755,107.64618682861328,773.0,359.0,612.1140747070312,153.00762939453125,28.102380752563477,312.3145446777344,1856.0
2017-09-29,66.1023941040039,0.055769938975572586,107.38256072998047,761.0,358.0,618.6358032226562,153.3025360107422,28.13098907470703,312.0111083984375,1873.0
2017-10-02,65.39558410644531,0.055634111166000366,107.11893463134766,742.0,360.5,614.9091186523438,153.83657836914062,28.12145233154297,305.8656921386719,1906.5
2017-10-03,65.62046813964844,0.05578804388642311,106.1347427368164,752.0,357.5,618.1699829101562,153.43804931640625,27.883054733276367,307.1554870605469,1961.0
2017-10-04,65.56424713134766,0.05559789016842842,106.99591827392578,740.0,353.0,622.7352294921875,153.06341552734375,27.940269470214844,314.7044372558594,1942.5
2017-10-05,64.49600982666016,0.05541679263114929,108.52493286132812,732.0,347.0,633.5426025390625,154.42642211914062,28.016555786132812,318.6116943359375,1925.0
2017-10-06,65.13053131103516,0.05564316734671593,108.49857330322266,750.0,347.5,630.8408203125,154.76119995117188,28.16913414001465,322.44305419921875,1893.0
2017-10-09,66.02206420898438,0.055751826614141464,109.67608642578125,770.0,350.0,627.0283813476562,154.6336669921875,28.150060653686523,319.4841613769531,1920.0
2017-10-10,65.5,0.055760882794857025,109.3509521484375,760.0,348.0,627.59326171875,154.0039825439453,28.178667068481445,321.9499206542969,1840.0
2017-10-11,65.18675231933594,0.05539868026971817,110.72178649902344,768.0,350.0,641.6192016601562,156.0923309326172,28.41230010986328,324.6432800292969,1855.5
2017-10-12,65.29920196533203,0.05541679263114929,110.6602783203125,735.0,349.0,635.688720703125,155.8372344970703,28.512426376342773,325.1743469238281,1863.0
2017-10-13,65.33935546875,0.055235691368579865,111.4775161743164,740.0,348.5,629.75830078125,156.6104278564453,28.40276336669922,326.3882751464844,1858.0
2017-10-16,65.05020904541016,0.055371515452861786,111.74991607666016,737.0,348.0,627.9697265625,157.58285522460938,28.42183494567871,326.0468444824219,1832.0
2017-10-17,63.749046325683594,0.05487348884344101,109.97486114501953,740.0,343.5,619.1211547851562,157.184326171875,28.226348876953125,322.670654296875,1833.0
2017-10-18,64.05425262451172,0.05453845486044884,111.33690643310547,739.0,352.5,625.6163330078125,155.6778564453125,28.13098907470703,319.44622802734375,1852.0
2017-10-19,62.624576568603516,0.054520342499017715,110.28242492675781,725.0,361.5,621.9451904296875,153.19891357421875,27.9688777923584,315.2734375,1839.5
2017-10-20,62.92979431152344,0.05455656349658966,111.33690643310547,720.0,361.5,622.9806518554688,153.81268310546875,28.150060653686523,322.3292541503906,1796.0
2017-10-23,62.9619140625,0.05455656349658966,111.42478942871094,720.0,362.0,625.0516357421875,153.3105010986328,28.035629272460938,317.85302734375,1799.0
2017-10-24,62.12660217285156,0.05527190864086151,110.7393569946289,700.0,366.0,617.5208740234375,153.43804931640625,27.911663055419922,320.6222229003906,1889.0
2017-10-25,60.72905731201172,0.054719556123018265,109.84304809570312,728.0,368.0,612.53173828125,153.07138061523438,27.75908851623535,312.580078125,1855.0
2017-10-26,59.96603012084961,0.05452939495444298,109.14004516601562,728.0,367.5,609.0487670898438,153.63731384277344,27.46347427368164,309.8108825683594,1896.0
2017-10-27,59.7572021484375,0.05477388575673103,110.6690673828125,758.0,369.0,613.5671997070312,156.26768493652344,28.011789321899414,318.53582763671875,1917.5
2017-10-30,59.676883697509766,0.05453845486044884,110.70421600341797,737.0,372.5,610.9314575195312,155.4307403564453,28.226348876953125,321.9119567871094,1898.0
2017-10-31,60.39974594116211,0.054330188781023026,110.63391876220703,737.0,369.5,612.8141479492188,154.4742431640625,27.82107162475586,330.78863525390625,1950.0
2017-11-01,62.8494758605957,0.05428491160273552,111.16116333007812,725.0,362.5,615.6380615234375,154.67352294921875,28.388460159301758,337.1616516113281,1991.5
2017-11-02,61.893672943115234,0.05411287024617195,110.43180847167969,716.0,361.0,613.7554931640625,154.51409912109375,27.84014320373535,333.0647277832031,1932.0
2017-11-03,61.48405838012695,0.05387743562459946,110.63391876220703,740.0,362.0,612.9082641601562,154.4742431640625,27.954574584960938,331.9266662597656,1965.0
2017-11-07,62.086448669433594,0.05500931292772293,116.24031066894531,725.0,368.5,632.5823364257812,164.16676330566406,28.71268081665039,373.2373046875,1950.5
2017-11-08,61.17081069946289,0.05442073941230774,116.25788116455078,707.0,364.5,634.6533203125,166.66162109375,29.179941177368164,371.75787353515625,1935.5
2017-11-09,61.042293548583984,0.05548017472028732,115.55488586425781,725.0,366.0,634.7473754882812,175.3976287841797,29.184707641601562,372.7821044921875,1890.0
2017-11-10,59.4760856628418,0.054429791867733,116.43363189697266,724.0,364.0,635.5946655273438,173.52447509765625,28.512426376342773,369.4818115234375,1856.5
2017-11-13,60.40778350830078,0.054339244961738586,117.15420532226562,723.0,359.0,633.9943237304688,172.65567016601562,28.397994995117188,367.433349609375,1860.0
2017-11-14,60.43990707397461,0.05324358120560646,116.81148529052734,722.0,359.0,635.5946655273438,176.4736785888672,28.822343826293945,369.8611755371094,1890.0
